-12.95916667,19.7925,ID,2016-10-05,Locust,[255 227   0],Wind,Vegetation_Index,Humidity_D,Humidity_N,Elevation,Temperature_D,Temperature_N
-12.95916667,19.7925,ID,2016-10-05,Locust,[255 227   0],[ 99 105 103],Vegetation_Index,Humidity_D,Humidity_N,Elevation,Temperature_D,Temperature_N
-12.95916667,19.7925,ID,2016-10-05,Locust,[255 227   0],[ 99 105 103],[ 99 105 103],Humidity_D,Humidity_N,Elevation,Temperature_D,Temperature_N
-12.95916667,19.7925,ID,2016-10-05,Locust,[255 227   0],[ 99 105 103],[ 99 105 103],[ 99 105 103],Humidity_N,Elevation,Temperature_D,Temperature_N
-12.95916667,19.7925,ID,2016-10-05,Locust,[255 227   0],[ 99 105 103],[ 99 105 103],[ 99 105 103],[ 99 105 103],Elevation,Temperature_D,Temperature_N
-12.95916667,19.7925,ID,2016-10-05,Locust,[255 227   0],[ 99 105 103],[ 99 105 103],[ 99 105 103],[ 99 105 103],[207 196  10],Temperature_D,Temperature_N
-12.95916667,19.7925,ID,2016-10-05,Locust,[255 227   0],[ 99 105 103],[ 99 105 103],[ 99 105 103],[ 99 105 103],[207 196  10],[ 99 105 103],Temperature_N
